filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
E:\LICENTA\instruments_equalised\Double_bass\f042282c.wav,66150,0.25997895,0.11239221,0.042325225,0.0014219604,733.2973727810006,154990.3139080852,1307.9546524791378,482664.46272230725,1247.4350210336538,693946.658343112,0.014145132211538462,9.560562449799488e-05,0.17475627,0.05279358,234.90767045454547,-445.01987,23931.893,86.83825,3154.1252,-5.0542855,1024.8822,18.484018,163.41307,13.1782675,95.21419,14.795654,84.65008,12.235199,62.67091,15.261762,97.44985,10.722369,58.83339,3.5304928,20.911577,-13.295874,173.13795,-7.7390547,76.4875,-4.28837,52.4025,2.2196045,26.231812,3.5131595,15.557287,-1.9800088,32.430542,-1.9517245,37.05532,2.8575857,14.597989,-2.2092957,27.357542,2.1491048,21.494776,Double_bass
E:\LICENTA\instruments_equalised\Double_bass\f63f3703.wav,66150,0.36421674,0.09418368,0.024111547,0.0007779871,264.0379677424035,34620.57885059954,765.4433285484719,119970.43788431473,382.2971754807692,227805.85151678007,0.008755258413461538,1.3961016073734802e-05,0.1295708,0.06654474,117.45383522727273,-517.35205,1119.228,107.91705,1108.1617,82.220665,326.59048,55.70598,176.75497,34.497833,135.4311,19.59526,165.70303,11.168297,108.74834,7.9266434,46.40716,6.7931695,21.098148,4.908312,12.058063,2.153918,18.344778,0.2510092,12.52182,-0.27249637,12.367459,-0.12890296,21.00119,0.23248924,18.239723,0.778117,11.8650255,1.656342,7.191514,2.749816,4.3627143,3.638357,3.914219,4.511152,8.834559,Double_bass
E:\LICENTA\instruments_equalised\Double_bass\fcfafbc8.wav,66150,0.3472315,0.105696574,0.03775145,0.0056265183,299.42857518879117,19425.78585328091,763.0407597551178,86188.16579716788,391.40737680288464,115651.95525482562,0.009491436298076923,5.6266925744051064e-06,0.1246443,0.067797124,117.45383522727273,-438.89297,1389.7944,86.52301,1331.5535,61.797928,143.90753,37.96458,72.08526,21.53733,127.01175,13.142323,75.6432,9.4063425,35.05875,7.5268593,29.040512,6.0097985,20.895897,4.156104,5.7682185,2.6830206,3.1229317,1.9746113,8.58872,2.048332,2.486779,1.6814709,2.91996,0.029611008,3.4234228,-2.17372,6.252707,-4.7776937,10.0527315,-6.5490327,13.633464,-6.335882,13.154306,-4.815592,5.8815193,Double_bass
E:\LICENTA\instruments_equalised\Flute\07db7f16.wav,66150,0.35967705,0.14277436,0.065382995,0.00379218,2494.0801262169116,133724.66505496798,2385.770289516438,323937.1333052462,4903.772911658654,1779999.127242692,0.12072566105769231,0.006180514047837117,0.17315601,0.053350326,117.45383522727273,-458.01648,23004.586,3.404133,210.39795,-29.366568,1197.0352,-7.5517426,229.32172,-7.9605713,352.97223,5.9931684,51.221157,6.4601264,21.065952,6.981695,28.726973,-8.343221,206.5666,-5.2617292,207.03174,6.8633676,15.467592,3.371425,35.51163,-7.851324,182.79996,1.11058,60.94335,9.8800125,10.802275,10.458134,23.76962,8.941068,28.025774,21.523718,237.84645,8.294479,21.128592,-9.113517,168.85466,Flute
E:\LICENTA\instruments_equalised\Flute\18865530.wav,66150,0.4865197,0.12424556,0.034833383,0.004068584,2981.2248082545157,532307.073587247,2690.1248474056742,324178.7704163778,6154.189453125,2441523.3858787096,0.11783728966346153,0.0043478796609054664,0.2501755,0.020745557,92.28515625,-469.12494,19475.459,12.079584,201.04608,-22.435423,1050.0454,-11.977276,301.03467,-3.2648277,214.89853,5.0585694,39.488674,-1.730958,45.812576,-3.702006,67.70386,-2.5588007,29.845812,-0.6815694,49.36983,0.68135554,30.734446,-0.93923384,53.84479,4.0647955,17.222218,7.2993317,40.764362,5.6980796,23.217,2.8244686,15.296262,-0.31383985,38.41381,-0.69562376,29.722097,6.1049166,59.842293,2.4810102,22.80621,Flute
E:\LICENTA\instruments_equalised\Flute\1b93aeba.wav,66150,0.17629547,0.101670586,0.035985734,0.00021635703,1758.383997321004,403472.03017511143,1622.4765840919235,274707.7411963176,2926.8592247596152,2326475.502632779,0.07195012019230769,0.0001212298376320382,0.13490614,0.06513367,117.45383522727273,-493.15918,5567.0337,26.365877,272.0839,-70.297,836.7154,-10.774059,90.02039,-7.556156,45.05757,-8.490484,93.098495,-18.961952,75.21033,8.535389,53.188137,13.819008,134.02914,5.3459177,143.17587,5.3748055,99.48126,2.987264,33.166367,-25.850752,159.39543,-21.918428,132.74084,-0.09248234,59.497704,11.454492,16.153076,20.28286,115.78409,40.152817,289.69995,44.34016,182.83537,20.579586,67.71947,Flute
E:\LICENTA\instruments_equalised\Flute\35e97db3.wav,66150,0.11928462,0.076480746,0.015372703,9.532217e-05,3145.5756225770742,2410966.7392881247,1385.9191342717636,527536.6229898066,4916.444373497596,6044724.195773819,0.22406099759615383,0.012989293668397083,0.15309432,0.059895463,135.99917763157896,-633.88824,9238.295,-52.224262,951.7092,-19.956268,244.9278,24.817282,209.10039,-6.7090096,32.390076,3.9204435,49.34783,5.414574,19.01952,9.899875,107.53748,-29.965797,280.72806,7.2483916,65.41988,28.951473,290.64847,-8.425037,50.67237,10.511198,67.443855,6.076687,51.196877,-14.073775,81.49152,9.282691,62.50417,9.3425865,54.22986,-5.900307,118.55019,-16.82872,110.75108,17.85749,137.93254,Flute
E:\LICENTA\instruments_equalised\Flute\3707da71.wav,66150,0.26574302,0.118979625,0.03935228,0.0012278778,1920.5298200084155,412099.45949021576,2012.3469847643628,267285.40492858324,3674.64111328125,2780524.4227890787,0.06963266225961538,0.0013609574250215608,0.19032967,0.04710795,135.99917763157896,-434.4961,9475.161,41.497707,433.85983,-51.668186,900.3834,3.3052256,156.77344,-5.2283893,124.5789,-7.4217515,72.2427,-19.841812,221.27344,-8.945748,118.64132,-17.179064,178.38736,-11.684295,138.07904,-4.0030923,60.12322,-4.4474144,113.527405,4.947506,173.57283,14.170972,235.36928,16.292068,301.24802,18.79595,394.70618,15.261213,577.6665,9.382142,445.78085,10.740769,420.66327,11.800028,505.38318,Flute
E:\LICENTA\instruments_equalised\Flute\3eaddda8.wav,66150,0.21565877,0.09617147,0.031572666,0.0014885755,1757.4717640233073,502582.6869482185,1881.6819013901916,316131.4607465884,3298.88671875,2922905.8373671314,0.077001953125,0.001959726076859694,0.20721619,0.04039478,123.046875,-481.83917,5932.5396,47.18237,284.03168,-30.337347,809.98004,6.000928,127.215836,1.4139848,165.85593,-7.1925797,101.05878,-8.799961,140.36635,-5.209446,117.8766,-11.131801,209.45183,-5.341174,82.15408,1.421084,74.60359,-0.48955852,144.73917,11.553642,265.57706,13.850893,378.73648,12.084683,370.67026,9.403636,468.85974,5.0957627,525.95544,14.011075,559.86127,14.324995,441.91965,11.950543,374.31213,Flute
E:\LICENTA\instruments_equalised\Flute\4bcc8a77.wav,66150,0.3310826,0.14336748,0.011095622,8.706999e-05,2064.4168346764804,626395.9981839241,2218.8028414299183,573227.7369794734,4055.861628605769,5957753.1018298045,0.07289663461538462,0.0005355704606637448,0.19242857,0.046304576,161.4990234375,-586.503,18980.723,48.169884,405.99472,-31.763657,1212.9469,-2.1269097,313.2309,4.310082,103.47683,-3.8193521,166.50018,-9.157628,247.12262,4.294559,37.281235,1.6737541,47.07468,-3.5297184,91.75945,-1.7483315,86.25612,5.5730834,22.918116,-8.16794,124.97401,-9.510138,195.16338,-3.9235651,136.77689,6.0941467,31.545507,19.073467,92.63604,37.33919,396.6071,35.225452,414.72427,22.725777,168.5004,Flute
E:\LICENTA\instruments_equalised\Flute\55d52a69.wav,66150,0.3242295,0.14031646,0.01748427,0.00018444729,1956.883202724224,136878.48795026398,2064.0834792283895,213249.93905761992,3435.705378605769,1566535.822430447,0.09134990985576923,0.0013045679041619835,0.17586146,0.05240608,56.17357336956522,-541.3361,11555.64,35.729267,540.4088,-35.131275,970.3882,5.2583256,191.2561,4.829614,209.20471,4.19539,54.045994,-5.066591,132.66472,-8.577364,128.65753,-5.8058987,106.15859,6.3186927,79.81238,14.798849,42.81808,27.589235,357.34366,37.552227,391.1149,22.683937,77.76511,-4.8699584,67.38506,-2.5995786,54.041283,11.024825,27.307024,11.436667,16.610352,-5.4599795,105.27127,-4.4164248,72.741714,Flute
E:\LICENTA\instruments_equalised\Flute\562d93f5.wav,66150,0.18785991,0.102428064,0.07042452,0.000624835,1419.9988959201075,32433.625328759907,1538.3011186545666,142841.13604347795,2384.719426081731,744126.5033597777,0.05580679086538461,0.00024198182235808058,0.18435094,0.04934806,103.359375,-410.37366,4717.9395,41.5968,459.38358,-62.32854,470.10577,-3.784223,180.62407,-13.889549,186.43741,-11.604678,142.10898,-26.2724,169.75365,-10.973091,62.35954,-22.826382,128.63687,-11.384672,103.57909,-1.5596095,100.32743,3.7904124,242.29257,22.658966,457.1423,22.72148,701.05817,11.867798,821.7547,20.126608,865.5242,7.02529,824.3762,12.638346,1061.479,13.045227,605.96875,2.6608806,277.82736,Flute
E:\LICENTA\instruments_equalised\Flute\5d040c3b.wav,66150,0.59604037,0.10499217,0.015826754,0.0009905597,2579.789808751547,634720.0154524377,2868.292063774831,515531.2475090467,6112.945087139423,4623023.417193509,0.061181640625,0.0008867544394273024,0.23277877,0.029147374,198.76802884615384,-607.01013,16862.312,22.619633,465.19562,-5.412096,756.54266,6.897567,23.479162,2.5628684,171.7863,5.782587,101.31894,4.2878137,83.27106,2.94616,48.831837,0.38353038,118.182556,0.79729944,151.60619,3.4619708,73.08056,4.390307,36.482296,3.88536,37.485847,4.4284697,32.150978,0.839956,153.41142,0.48295146,121.36144,1.365313,51.747185,6.6742425,38.11874,11.910119,261.13885,15.034158,493.45056,Flute
E:\LICENTA\instruments_equalised\Flute\5d73ee6f.wav,66150,0.20184809,0.10169688,0.04527569,0.0027395817,1689.4875976793776,496901.86209941225,1839.7528817077252,340775.4172136573,3049.184382512019,2916426.9887914667,0.07219426081730769,0.0015356141293542624,0.19881222,0.043807033,129.19921875,-447.90488,4529.7656,39.2908,223.28351,-37.83418,979.655,-1.1895224,71.96239,1.0193417,43.710175,-8.655158,53.342987,-13.661983,123.00359,-11.916299,117.42127,-10.043166,88.85162,-11.724503,109.108696,-1.5506669,78.045746,2.5711377,200.18446,11.244505,342.3335,14.781494,354.98306,12.519579,320.9507,12.842661,452.1244,9.770506,544.88367,10.067981,426.34097,10.993282,508.48227,8.851735,510.8122,Flute
E:\LICENTA\instruments_equalised\Flute\61c914b1.wav,66150,0.5108157,0.11131634,0.028063297,0.0028346782,2838.608174803459,121977.34529137916,2921.2981648075743,238118.42063874425,6573.755634014423,1023085.843140698,0.08348106971153846,0.0035066859115510294,0.24622045,0.02270882,123.046875,-538.5071,18006.115,2.8990018,190.24434,-11.040987,987.1561,-0.95724744,136.71602,0.6549382,76.93853,3.815391,30.93224,1.7362903,35.739594,2.0886686,15.777336,0.5415942,36.85945,2.0413907,13.605934,2.8993335,25.10779,5.624874,8.432026,8.397185,31.856329,3.7997983,21.566565,4.0742464,13.927105,4.6923246,4.9033785,1.600482,37.218864,8.075162,50.26044,1.4186515,28.844715,0.40636373,24.05254,Flute
E:\LICENTA\instruments_equalised\Flute\6a037ddf.wav,66150,0.36136094,0.14369386,0.017124714,0.00016208447,1786.9837917282266,123061.8289046252,1932.2160645307051,171576.37484016106,3088.6895282451924,1051760.9496209747,0.08432992788461538,0.002148167706100193,0.17989744,0.050970253,69.83741554054055,-533.53296,11614.994,45.430138,518.0059,-37.98964,1064.671,10.236509,220.54042,1.6435186,259.3995,4.3258853,108.11413,-10.755552,220.83916,-10.995963,156.64882,-11.201899,124.00893,0.16344334,40.409157,12.251673,17.731552,24.800537,265.42004,33.230724,440.6406,22.797123,99.08588,-2.7747812,67.58995,-0.5756479,30.76872,10.49105,14.056381,11.833598,13.6968155,-4.999837,82.28161,-5.8126063,133.584,Flute
E:\LICENTA\instruments_equalised\Flute\6b27a847.wav,66150,0.31371248,0.12536415,0.06815349,0.0046123643,2450.8832682500138,580253.223254257,2065.794119730649,683556.1875726907,3894.196965144231,6409241.465356223,0.1311560997596154,0.0024390862397188264,0.1934132,0.04592467,172.265625,-514.6606,4413.9707,17.049622,309.0534,-28.818516,752.8493,-6.9583316,281.15637,17.153069,52.023758,17.234705,78.26657,-1.5982544,37.70405,-14.995634,130.50826,-0.9427267,47.307186,10.516148,82.25941,7.5738897,22.12987,0.82814753,43.050495,15.408776,101.795074,26.719692,300.0034,5.6179366,18.440945,1.5370396,25.921078,-0.20380625,28.633656,5.22433,17.794622,15.5900955,123.56611,1.6872091,22.586605,Flute
E:\LICENTA\instruments_equalised\Flute\6ef82473.wav,66150,0.20652567,0.107336015,0.03186238,0.00016520373,1430.8259799144025,235706.54447109156,1673.2880075519035,314320.7764752426,2621.253380408654,2372787.5527982875,0.05010516826923077,0.0002086873590593507,0.14584456,0.062062696,95.703125,-454.86075,7939.908,63.6608,585.06213,-49.941322,530.9199,11.5592785,94.43685,-6.943462,149.69145,1.0784088,40.93099,-14.190585,110.35987,2.7292838,39.230186,-11.048129,82.42987,-13.69538,81.869385,-7.9945254,52.12779,-8.601689,61.28134,-8.986764,48.279633,-5.768868,46.376205,-10.405415,53.505672,-10.752909,59.490856,-5.8322787,32.507553,-4.640345,82.84843,11.143415,312.77597,25.862076,1046.673,Flute
E:\LICENTA\instruments_equalised\Flute\84f5b84b.wav,66150,0.12638257,0.07530776,0.010179241,6.0049338e-06,1094.8322148502045,26913.345035979386,1161.6919753220654,11786.349153823541,1810.197002704327,54311.75160764235,0.04124098557692308,7.677134677503238e-05,0.109190874,0.071410686,107.666015625,-617.2351,601.5645,78.72089,139.90384,-76.42755,108.64234,11.155043,28.907246,14.448969,34.78671,-10.87682,16.813807,-19.540325,16.87505,-19.573952,19.537432,-17.938456,13.025148,-14.683456,12.802971,-17.317883,20.193615,-21.540539,20.800255,-24.598955,35.752747,-8.7380085,18.363794,26.848879,17.483906,46.827408,43.364307,47.24553,66.92626,23.137316,22.328642,-20.488937,16.057756,-40.10218,42.448242,Flute
E:\LICENTA\instruments_equalised\Flute\85d6a7d2.wav,66150,0.1793916,0.1026501,0.051641285,0.0010502475,1217.23603020797,173907.64572699185,1438.4764106746657,249103.5721839014,2060.9759990985576,1523600.2664645393,0.04320537860576923,0.0001980313323658599,0.16172501,0.05717836,129.19921875,-463.19495,4938.5493,54.069237,769.0565,-43.75375,616.64606,2.2681527,64.20934,0.7542612,127.47641,-8.116199,74.44425,-18.638474,167.20406,-15.56156,110.02664,-16.616074,82.03249,-13.366509,57.19647,-9.4005995,95.93479,-4.877265,238.7229,6.353403,467.78986,14.270879,504.18515,9.9883175,317.65698,12.772352,496.41925,14.570481,657.5092,14.648986,836.9674,19.155804,953.5273,18.757738,639.62067,Flute
E:\LICENTA\instruments_equalised\Flute\8986cced.wav,66150,0.40310973,0.14546953,0.07255618,0.006775507,2405.896387351591,318934.2737056379,2414.782930516606,490646.78227948234,4836.191781850962,4298058.110152617,0.07696439302884615,0.0012353833469413442,0.20967658,0.039369065,78.30255681818181,-457.8858,17373.863,6.848494,151.66054,-30.950878,1469.8718,-3.3208082,66.60663,-6.7423434,194.6703,-3.91694,119.53391,-6.929268,127.80982,2.4730175,13.769324,1.0241625,22.175436,3.210968,22.52888,3.5870185,6.8544683,-5.2624407,82.21498,-13.601535,354.54727,-2.7297804,85.1884,8.229905,22.707575,13.952569,138.64046,14.0666,172.22685,18.318968,285.58524,11.51004,75.86361,-8.536003,177.58633,Flute
E:\LICENTA\instruments_equalised\Flute\9f522cda.wav,66150,0.1791455,0.0945246,0.074628755,0.00077577395,2219.2616547972843,94710.8227415947,2015.8986064024314,65898.41293249374,3825.787635216346,631947.0910434893,0.12096604567307692,0.0011096424463937975,0.15926957,0.057966534,107.666015625,-329.04355,4931.435,11.017454,316.62375,-67.693344,385.1932,-11.472919,58.12787,-11.089931,38.319035,-9.083288,71.35168,-29.34963,88.84393,-19.847141,106.62858,-14.007494,33.715992,-15.286048,31.53605,-11.505608,63.016285,2.082368,23.98196,31.342737,99.42903,38.998394,101.823,21.397047,75.11778,-1.7500219,30.37309,-24.142563,88.88115,-10.368661,31.956724,4.8559704,36.621338,11.6059885,63.91848,Flute
E:\LICENTA\instruments_equalised\Flute\9f6eac9c.wav,66150,0.21978658,0.1103637,0.07244303,0.001434228,1500.7258000243783,136463.30524811905,1666.859595004143,250150.96795266558,2656.12060546875,1598394.8454916477,0.06555363581730769,0.0006567159489061705,0.1675352,0.055265285,107.666015625,-422.29004,7028.9155,31.876923,376.03818,-53.812134,714.12476,-2.3784251,112.47274,-8.717279,111.73501,-8.558658,63.917683,-21.456291,197.8252,-10.387631,74.08132,-21.841827,138.7386,-11.066023,88.9217,-3.1309052,69.626236,-3.3570318,195.2109,16.709751,497.45773,22.27176,625.6912,22.947077,402.7006,28.65884,617.02844,12.177593,1030.9325,9.3154545,1214.6416,14.963305,652.6788,6.489474,370.08466,Flute
E:\LICENTA\instruments_equalised\Flute\af227d6f.wav,66150,0.17915274,0.098544315,0.053644337,0.0011027774,1371.523438923613,156759.7723811094,1535.7667735387683,190116.50293532072,2259.247107872596,1169859.5721061768,0.061880258413461536,0.0011742290660474426,0.15985118,0.057780925,117.45383522727273,-437.76395,4360.382,50.582855,574.1214,-50.889668,425.66492,-0.12363563,70.15248,1.3156215,167.59988,-6.8092146,49.177643,-21.694546,117.32664,-17.566763,94.80174,-13.896928,82.32738,-8.905418,42.840218,-5.6082115,81.71903,-5.1282516,239.83401,1.2670617,522.8255,10.645998,684.73303,14.888651,602.7524,11.702201,714.0037,16.020689,796.8124,18.936115,710.06915,16.72159,674.45514,20.025866,667.0781,Flute
E:\LICENTA\instruments_equalised\Flute\b0d9849d.wav,66150,0.24926476,0.11924581,0.06231099,0.0013609349,1524.396279711725,135640.60588908527,1715.1382873971584,382338.0760944067,2813.975548377404,2390219.8261756515,0.05967923677884615,0.0007919541336375581,0.17070563,0.054192923,117.45383522727273,-444.29895,9339.3,35.651188,338.68466,-52.052856,904.1582,1.4886991,96.55909,-4.64759,83.602264,-5.1106353,61.957935,-21.165165,210.73978,-9.472015,94.98524,-19.352291,181.13829,-7.6222205,87.73424,-2.6007457,94.0376,-2.0173738,135.65591,16.669373,326.0441,25.389206,710.2454,25.106518,541.2391,29.65902,465.39243,11.371577,876.93555,5.1454196,1206.5945,11.081253,613.64874,11.829324,239.87581,Flute
E:\LICENTA\instruments_equalised\Flute\b4b2b68d.wav,66150,0.14793375,0.07997004,0.031982817,0.0004115953,1119.060047426443,68150.33382902054,1329.7291159074387,78110.09096374206,1806.5529221754807,278499.2345635354,0.050461989182692304,0.0004419352881301789,0.15487753,0.05934628,123.046875,-486.681,2210.3574,75.65735,488.3321,-44.949547,549.1864,3.3499048,69.011314,2.0680737,40.362747,-3.275766,41.120407,-16.661951,121.26279,-8.490978,120.26718,-12.696011,106.286674,-15.882262,52.748707,-7.5039806,23.73672,-5.9547386,28.973629,-5.8068237,42.710163,-3.9711783,57.40119,-1.3243788,170.42148,1.8146435,400.5404,10.516108,679.018,13.008076,919.91504,15.986009,602.1268,18.123447,849.4605,Flute
E:\LICENTA\instruments_equalised\Flute\c683f28f.wav,66150,0.12596612,0.075824775,0.018598106,2.5364512e-05,1117.2568999889236,21555.41225560796,1140.1854789311099,18712.818084473227,1789.9889197716345,19849.576567792326,0.04741962139423077,6.520797515056543e-05,0.1052337,0.0722592,161.4990234375,-573.3393,1610.7535,61.09057,89.715645,-75.64004,142.83038,7.872653,32.560993,9.357681,50.719982,-11.528225,45.403774,-20.995152,15.733115,-26.105915,12.767541,-10.0783205,20.278751,-9.444997,17.872898,-25.069305,20.969505,-24.575827,13.693671,-11.889515,11.944164,-1.3907814,10.465361,18.77849,23.576702,43.499947,38.463253,61.815754,41.963764,37.56102,25.189005,-19.897764,15.103183,-38.75265,19.5058,Flute
E:\LICENTA\instruments_equalised\Flute\ca8653d2.wav,66150,0.19794726,0.100950815,0.077797964,0.0013045267,1459.6048833339644,92525.77270216454,1524.7396245988004,202144.96521764575,2510.688664362981,1208486.3238893673,0.07322716346153846,0.000557506775714942,0.1867931,0.048441667,123.046875,-396.28864,4603.1987,43.756634,294.00653,-66.32256,469.1333,-3.864944,138.66959,-11.721254,129.9863,-12.757125,59.850697,-25.75918,125.650955,-7.6181793,58.75226,-18.566538,119.16958,-14.678687,121.88159,-4.189949,91.17802,1.2967212,203.53865,7.183211,545.02893,13.059608,745.62933,17.65523,842.0162,20.047249,935.4988,16.34949,916.6662,12.895327,836.62115,13.889349,944.1163,12.1060505,814.7624,Flute
E:\LICENTA\instruments_equalised\Flute\d14f5df1.wav,66150,0.21507822,0.10850754,0.05238235,0.0005968665,1406.8955645421302,287694.888356432,1592.8383091107007,283507.33725779096,2418.4271709735576,2304179.3342853086,0.06701472355769231,0.0004297955642790484,0.14985098,0.06087802,64.599609375,-428.15265,5889.045,57.662464,480.44852,-51.838318,367.04538,2.4500108,131.67778,-8.749411,103.57789,-8.065736,79.13802,-14.142336,103.457214,-2.7014987,78.42291,-17.2746,106.984215,-12.914276,77.549934,-9.892295,49.919537,-12.53859,74.77138,-3.2960048,78.06089,-4.169092,90.10567,-10.758533,100.06923,-1.9922342,172.04204,2.3108408,591.4319,28.755127,799.15625,43.789448,628.541,41.76861,269.85825,Flute
E:\LICENTA\instruments_equalised\Flute\dc6676ff.wav,66150,0.20210542,0.10691864,0.017704533,8.0928825e-05,3149.2936373286775,418993.38881241245,2500.3682419385696,141160.8435506635,5694.041466346154,1386665.0067545252,0.16731144831730768,0.004562450231179682,0.13959967,0.06384526,184.5703125,-473.0721,4157.6934,13.399261,599.05396,-38.114605,317.36697,-12.472196,336.39484,-0.0858213,71.10304,12.522264,59.751457,-2.6632206,63.558872,-6.8659163,31.33918,7.366738,93.70944,1.9435576,54.93356,-0.18082476,24.794016,-2.3035684,35.769127,25.252016,88.087,31.346148,117.69427,10.454104,21.950548,7.7870874,32.20972,4.0075426,12.6442585,6.6897497,16.479082,13.405075,53.802834,-15.399432,94.77702,Flute
E:\LICENTA\instruments_equalised\Flute\f5e20dce.wav,66150,0.25224796,0.1119089,0.06699198,0.006148848,1919.2877236484233,408914.37610538246,2400.950244797389,277123.0377089888,4255.0437575120195,2926381.8167420183,0.06003230168269231,0.0017045619360793979,0.18545377,0.048940238,143.5546875,-302.38138,5410.6025,88.39747,266.66855,1.1989877,1066.0778,19.540785,119.57536,5.856992,154.11707,7.708564,37.701397,-4.321765,54.314266,4.593875,38.636387,3.9759657,71.973915,4.4998174,54.14179,1.7172776,40.646294,0.6217126,26.688972,-2.43996,51.526,4.497968,52.559814,-1.1452127,29.086489,-1.8014746,28.376112,-1.2485291,45.543037,2.2186577,41.334667,-6.261112,21.067293,-3.1164532,29.965712,Flute
E:\LICENTA\instruments_equalised\Flute\fa32109e.wav,66150,0.20528838,0.114169955,0.074542694,0.001483975,1581.6401212164926,274575.05983393174,1682.1309720737954,288617.5119709599,2730.2445162259614,2444364.6396837295,0.06350661057692308,0.0005137507873174002,0.18230194,0.050099332,161.4990234375,-398.13342,5105.294,36.450783,452.5447,-59.088005,501.0697,-3.137294,106.57791,-14.537269,111.88897,-11.353353,52.9595,-25.359865,161.30617,-10.989476,70.132866,-18.400517,111.89976,-12.224775,108.915695,-3.7396781,82.3625,2.7594488,241.71515,12.922413,540.95966,17.884193,629.2465,17.250973,602.081,17.603428,1040.5588,13.866888,823.8522,9.148644,680.56995,10.097215,652.7852,9.1049795,670.6557,Flute
E:\LICENTA\instruments_equalised\Flute\fe76c972.wav,66150,0.29449704,0.13385393,0.040422536,0.0012459807,1547.4036178168733,435887.9040508617,1717.0606264534117,502745.00678886945,3017.547137920673,3529333.89034444,0.051427283653846155,0.0007571411697116828,0.18418074,0.049410786,112.34714673913044,-483.87012,7499.7563,53.802982,699.8563,-41.689228,745.1917,2.3162966,57.40407,-1.2514498,107.751366,-10.120192,89.949936,-15.842351,207.708,-6.1635857,89.723564,-11.606336,128.81036,-5.8060017,121.862495,-2.7346175,153.02106,-7.9669356,178.13383,1.280431,205.97664,10.56292,374.92285,15.23764,437.975,21.281046,608.3047,19.665133,689.166,15.91358,660.85986,11.3952675,902.68176,10.858744,845.7635,Flute
E:\LICENTA\instruments_equalised\Hi-hat\06c48eab.wav,66150,0.5477671,0.055102598,0.019521281,0.00049113884,3751.698827700357,1130408.8210224044,2245.749148004663,197019.2152003008,6296.2257737379805,3577691.86164504,0.2989971454326923,0.0070234801642288115,0.27385366,0.008337508,198.76802884615384,-337.55792,29794.928,-0.50881535,2832.139,-69.06358,233.88332,12.408915,245.76584,-10.659865,57.589237,-6.5305123,37.460617,-20.032476,38.70179,-9.646438,24.039783,-13.319567,87.14293,-10.1865835,38.777634,-8.447737,12.597469,-8.992677,11.656241,-16.885422,19.748123,-4.2859344,18.000805,-10.293581,54.873528,-14.388621,24.91581,-5.0686326,49.87527,-1.0159271,8.477779,-4.5302916,18.947376,1.3871887,24.68526,Hi-hat
E:\LICENTA\instruments_equalised\Hi-hat\078f7ac0.wav,66150,0.5594656,0.05975384,0.017422916,0.00071535655,4422.223537852166,867455.796983173,2356.1050269462157,68564.08150568014,7107.861891526442,1658811.86869021,0.3627666766826923,0.010779539664116131,0.27191427,0.00939596,123.046875,-334.03757,12300.686,-26.343779,887.7732,-42.31826,281.99716,23.90946,449.01257,-18.707567,30.837767,-8.683641,94.35567,-18.769753,18.338049,6.4626484,76.49344,-6.3136344,16.432442,11.361981,35.99268,9.834225,12.95883,13.003192,23.752926,-5.680134,21.186546,13.475613,11.492757,3.0980632,15.223674,-2.406417,18.06062,-15.021907,32.25481,-15.318183,17.878887,-6.2043123,13.119816,1.2732921,17.625307,Hi-hat
E:\LICENTA\instruments_equalised\Hi-hat\09a1cfd7.wav,66150,0.32650122,0.12067904,0.0030950636,8.1158374e-05,2728.8317957383783,5781931.866102897,1509.4634736962234,1821491.6771668599,4469.464768629808,16012408.55434322,0.20567908653846154,0.035202285100722444,0.26993635,0.010467698,50.666360294117645,-756.8008,49002.2,-18.98683,1025.3096,-22.698921,1183.987,8.556133,294.97543,-2.5151424,46.281864,6.287064,133.98004,2.7953012,74.636795,-1.5971837,28.645578,-1.582942,26.793808,3.013217,40.379784,2.796122,14.205588,2.0819783,14.266163,-3.4259274,40.643177,0.9997359,28.51634,0.4893617,61.252228,-1.9850287,27.092894,-1.346968,17.944296,3.5602663,41.96871,-1.7274808,24.619171,-0.8993485,20.269594,Hi-hat
