filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1149__1.wav,66150,0.36847845,0.0869938,0.17156123,0.0034199778,1780.8406971459337,291780.35624775337,2254.816615673125,98919.9504950786,3877.2188626802886,1881333.4276642671,0.07657001201923076,0.000997483857284636,0.26306853,0.01412828,117.45383522727273,-121.74105,2334.9377,104.95679,289.61584,2.9357803,225.84549,16.08393,142.31496,4.8855605,61.79224,32.97505,88.47882,13.853101,53.425056,16.070045,21.561434,-6.7325563,29.658865,-2.1093955,42.69653,-3.673108,55.45936,8.396093,31.197344,4.075819,41.53475,3.2406607,45.304237,-3.7674716,47.168453,-4.7416787,43.93219,-14.485443,28.897953,-1.1286579,47.872868,5.1072464,61.667595,-3.6530569,72.702805,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1149__2.wav,66150,0.38855332,0.09334508,0.22513722,0.004753053,1729.5151511973042,428348.9803228438,2192.585470598846,230645.9550212048,3923.1839693509614,2803627.639242178,0.061778846153846156,0.0009361861866606763,0.26600522,0.012574553,123.046875,-96.35837,1563.8164,109.69582,882.69434,-0.31979418,205.38316,23.490625,161.49432,1.375064,85.72201,26.610123,58.154873,8.077606,55.553875,11.5438175,26.17362,0.69126964,29.187311,10.932032,38.291542,1.4727297,35.505688,3.301819,52.706036,0.76364535,25.772903,-0.6451509,48.25367,-8.791258,23.6412,-4.451592,31.006968,-8.5571785,21.01765,-0.80768704,60.6975,2.8942997,54.935,-0.6641536,70.54791,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1149__3.wav,66150,0.40221542,0.0820224,0.19002515,0.0032142983,2027.3615760139262,443207.1466911487,2451.831021317524,155822.25719600756,4687.198580228365,2452669.710679343,0.07034254807692308,0.001104537354418512,0.260904,0.015262436,184.5703125,-95.990875,1318.3827,95.156265,501.1331,6.5785356,196.7754,21.310652,91.58843,0.18931912,58.459812,27.541464,39.946808,10.320333,80.679436,16.734678,39.255558,-0.07316237,45.29395,9.573795,18.603628,2.5745523,30.842049,6.2491884,49.004513,-1.294896,32.663845,-0.66707087,31.158499,-7.28395,34.630543,-4.2340293,51.396538,-6.127062,41.02755,4.1718826,22.32258,2.392038,35.77708,0.5723039,39.789856,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1153__1.wav,66150,0.34007213,0.08388587,0.09398055,0.0011908031,2153.0980923767893,992508.9018606521,2637.3726217289895,332911.9274497419,5168.631310096154,4602803.837260409,0.09438852163461539,0.0026084013944546853,0.21836165,0.035651527,95.703125,-181.2503,1934.5046,100.1518,1126.3685,33.153454,131.97705,29.404638,137.11984,3.9987104,126.44644,10.607895,119.919655,13.882369,39.920567,-10.467513,80.15365,-12.053247,63.05767,6.0348845,57.170437,-7.322127,76.44005,-9.772461,82.94009,-14.116196,83.14028,-1.200782,41.173405,-8.435444,26.74637,-10.476313,30.6202,-5.6772327,32.043373,5.0630245,51.23979,-0.86628145,38.905674,-6.8549204,41.34707,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1153__2.wav,66150,0.20471045,0.08757373,0.08353863,0.00061146927,2415.699061910864,622492.9129035313,2756.0998282713454,234793.39927924305,5735.865572415865,3038343.5194979403,0.09609750600961539,0.0012568477342820026,0.20468977,0.04143544,99.38401442307692,-188.5095,2073.0208,82.41477,688.07776,26.564917,157.957,21.815546,179.01163,-4.329126,119.7993,9.115316,45.274616,10.684861,58.28634,-4.4734545,62.139908,-9.923141,40.05473,0.7687265,20.843184,-10.784777,44.956184,2.601612,67.90575,0.46556374,77.08625,11.719135,73.657875,13.803848,106.06399,-2.0494337,83.89436,-4.594259,94.04503,3.5565226,117.59951,-11.790041,105.63458,-0.7316399,76.53414,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1153__3.wav,66150,0.19087628,0.08298735,0.099782854,0.0005373362,2261.881656141176,699856.7642486611,2595.800611611317,249481.42095488776,5168.300030048077,3636074.8094681455,0.09253305288461539,0.0015006147757084412,0.19987132,0.043384798,99.38401442307692,-177.16452,2619.5073,87.911674,795.4655,18.229462,127.41541,16.89824,127.94635,-2.590014,71.42237,8.74155,49.687023,4.5636163,154.31644,-6.880986,49.61262,-10.135128,71.043915,-3.123217,46.26718,-13.978609,119.29494,-0.06753305,210.38713,-0.07727849,168.8834,9.448582,135.12677,6.4787107,112.88875,-6.789731,46.678562,-7.000769,69.51818,2.4608996,108.47793,-10.06854,87.687004,1.2731491,53.990166,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1154__1.wav,66150,0.27086887,0.09311819,0.056616187,0.00072279794,1740.5009613546508,168177.17955364133,1920.5975287310023,150267.7349229196,3331.269343449519,1424137.2874030347,0.08960336538461539,0.0006754150616346731,0.25248995,0.019582154,172.265625,-253.20496,3276.9316,110.74115,334.0648,-25.47807,422.26984,20.876472,133.75162,1.5505434,127.23774,11.071969,107.816696,-10.27816,102.52231,2.4422386,156.68173,-6.9258,91.93305,-6.5944824,136.2142,-19.258875,100.376686,-18.601292,170.16975,-15.757003,54.8875,-5.778447,72.0433,-8.66446,39.53404,-2.4895601,74.929474,-2.6204648,123.01068,5.99942,204.69252,6.5873537,171.72868,2.430074,197.25381,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1154__2.wav,66150,0.22715583,0.08602315,0.054209262,0.0004632901,1891.239408608682,118389.23129737601,2047.2301997274399,97136.70129044598,3691.86767578125,1099030.9287112493,0.09510216346153846,0.0005244604934602095,0.23937093,0.026034897,151.99908088235293,-236.39113,2957.009,102.44881,300.34064,-24.659626,281.79678,14.128346,149.6605,-9.947099,168.19257,2.901631,74.762,-12.091746,66.95344,2.249376,75.786446,-14.31546,79.01179,-14.426142,61.855713,-18.65927,61.41473,-10.589651,98.87218,-15.862018,32.14235,-13.163202,70.46094,-10.844578,44.272583,0.309707,41.17472,1.0284119,52.669094,12.53455,138.37111,10.332824,106.399315,-0.60303533,134.68263,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1154__3.wav,66150,0.44344977,0.0811775,0.074254185,0.00092690974,2592.6976938320877,307942.0591599909,2756.14472776685,100315.46616116574,5864.816331129808,1584848.9415555312,0.09924879807692308,0.0008930850170067781,0.2708682,0.00996374,83.35433467741936,-142.36713,2385.6733,77.7689,471.91357,7.420598,242.1668,25.913713,129.5875,12.133289,40.905243,20.177658,32.995235,-0.09042356,30.421282,1.5049027,30.66394,-10.150348,39.318615,3.7319553,64.284164,-5.882198,66.61019,-7.828309,45.44983,-10.4921665,22.150017,-2.4881904,14.468305,-7.4526396,18.493542,-4.777448,18.314318,-3.773241,29.654894,-1.557699,16.231163,-2.451002,18.971533,0.9415032,16.674994,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1155__1.wav,66150,0.34852698,0.09491946,0.082529254,0.0010610037,1711.9735973955724,216710.896929626,2349.3884574829053,116649.93098091797,3951.9225135216348,2233871.437891736,0.054920372596153844,0.0003539863563853608,0.2548853,0.01836683,198.76802884615384,-184.37726,2368.9404,117.29189,367.09894,22.105907,195.23422,11.540285,90.701416,-9.077679,80.70757,11.223678,83.811905,-4.53622,121.946785,-2.9851131,80.535286,-8.030175,73.18214,1.084024,55.1929,-6.0226593,30.45049,-1.9554913,27.501698,-9.827137,35.020447,-5.270228,37.64406,-1.6616035,36.37599,9.002709,54.920876,4.0827928,57.314266,8.53544,53.820076,4.64712,50.010323,10.069978,63.607986,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1155__2.wav,66150,0.37308687,0.093034714,0.08583626,0.00090183114,1764.23013764118,235876.06514013725,2407.6997942940584,110676.18846563609,4199.140249399038,2083995.5877614443,0.05309870793269231,0.000508914769753902,0.2509168,0.02037408,103.359375,-175.56947,2443.816,112.535965,340.24832,23.584322,254.22244,17.443377,155.47507,-5.743142,84.088615,14.345564,75.29725,-1.4769018,67.63216,-0.4060354,47.794754,-6.834627,49.682594,-0.114420086,47.335686,-6.0745783,41.514618,0.5825457,28.020798,-5.431837,30.119232,-1.1062939,33.15923,0.595349,20.321953,9.432456,40.771786,2.93939,43.057983,6.4946823,56.94285,1.9107928,55.26382,6.862333,52.407948,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1155__3.wav,66150,0.3609494,0.08780095,0.09380548,0.0011417121,1735.2532542667902,251339.93559296065,2425.9454500841443,122541.02857730475,4173.548865685096,2332475.7605699743,0.04970327524038461,0.0003848248120595718,0.2570594,0.017253809,103.359375,-166.19861,2042.5164,116.1924,359.14578,32.06205,234.14236,19.863897,84.28239,-8.955935,43.120575,10.8579235,38.819904,-0.47631755,50.965214,1.1252971,32.81695,-8.534358,36.78598,-3.808511,24.216978,-6.4882336,21.16967,2.9157715,17.74536,-2.5088377,21.39097,2.8446386,22.199072,1.5518395,21.389746,5.387445,26.456562,-2.2418385,20.248993,1.8627197,25.17423,-1.9240211,23.268158,4.0609736,21.557001,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1156__1.wav,66150,0.37964422,0.08443094,0.18189406,0.0015309992,1879.8847222192048,156447.9278778205,2659.6304979094352,140180.68775359276,4691.256760817308,3082053.638614282,0.0537109375,0.00028430865361140327,0.2546708,0.018476117,135.99917763157896,-97.5634,1351.8063,112.461235,247.83592,24.41855,195.95558,9.051333,80.6532,17.752516,32.214725,5.351761,39.298874,8.760267,46.8074,11.831293,59.42295,-6.8932233,71.20448,9.12384,73.05977,-6.3579984,63.307316,4.9243264,91.98153,0.87517834,57.35192,3.1027834,42.28503,-9.555123,39.192,1.7651372,24.696762,-1.812809,37.65019,1.7533362,53.33542,-0.44222513,60.00552,-1.5324408,37.48071,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1156__2.wav,66150,0.35049176,0.08654705,0.17718354,0.0016883728,2192.2305436637484,249628.18223226295,2615.3681385838913,193740.6711018329,5028.0857496995195,3768060.2015669174,0.09238656850961538,0.0006486404718026608,0.2590362,0.016233582,69.83741554054055,-75.68011,936.918,101.97379,352.9021,6.5895357,287.83545,8.321423,73.9835,17.556816,87.06705,3.9668682,77.25417,4.6783,79.16794,10.8981905,107.95883,-6.0460663,119.27821,10.868819,43.237328,-7.016627,53.960876,2.7771497,91.90873,-0.51870954,97.04614,4.269613,132.96988,-6.940808,87.34962,5.685346,72.69664,2.6079302,84.673584,-2.0913904,88.69114,-9.467263,92.80926,-2.8187196,94.514404,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1156__3.wav,66150,0.3267728,0.09188759,0.2588218,0.0025063208,1608.5385955690642,91688.19001232786,2423.7659455671565,120598.64581143341,3575.671198918269,1773662.9422192038,0.050161508413461536,0.00027786324010092834,0.24290733,0.024329366,67.99958881578948,-90.06715,1568.1948,117.138306,197.08311,25.401373,244.16728,14.4592705,193.1353,13.16671,76.00446,4.661435,42.657997,11.176731,42.666744,12.919574,36.812977,-7.7909856,47.417385,8.579054,39.49125,-5.8076367,35.50749,4.8147464,50.654987,1.5447489,52.142258,4.5659704,37.212807,-7.6142173,43.69232,3.3364582,91.19051,-3.5620818,72.62357,-2.9423418,43.18393,-1.7897956,60.52694,3.0809655,83.218796,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1157__1.wav,66150,0.33797678,0.088441074,0.08380012,0.0009442883,2404.7228438752595,208607.8422973682,2696.1510525295403,57363.15230917026,5609.3165940504805,877402.5139487354,0.085986328125,0.0008347322390629695,0.27271593,0.008959363,83.35433467741936,-149.94865,1965.6761,79.692024,262.84985,10.833322,203.76079,29.730314,77.262825,10.465532,42.214138,20.792028,32.626072,-1.6330038,29.25079,-1.0413873,36.464703,-7.715371,28.97878,9.21009,28.479155,-6.259872,56.611233,-11.635459,87.74414,-13.344593,38.07195,-2.1878948,26.552708,-6.4200363,26.686764,-4.6815815,23.604673,-2.63245,47.57179,-3.7268147,43.77752,-7.273989,39.492687,-3.450615,18.945757,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1157__2.wav,66150,0.3824787,0.088873774,0.07510097,0.0004508479,2775.155401243477,181555.98372067002,2790.2740353251575,47209.23875118131,6192.121018629808,652984.666292625,0.1140887920673077,0.0006136590207116844,0.2713711,0.009691065,172.265625,-124.81472,1724.2,70.55453,282.37463,2.9757018,149.81454,23.840675,95.41885,9.02805,43.19769,17.035244,47.482166,-0.54397255,27.407389,5.0374207,45.911907,-9.674145,33.89953,3.3334482,51.10412,-3.0034733,41.29507,-6.2871943,50.340588,-10.482164,42.54721,-3.5660744,39.785797,-4.2949367,28.479156,-0.24325536,40.463417,1.5115641,61.568123,2.2664845,78.76448,-3.4696662,48.101376,-4.71759,44.044903,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1157__3.wav,66150,0.20161295,0.07607828,0.09259297,0.00011694103,2599.5338511155896,85452.73475382724,2514.642150058128,41361.446332075364,5482.022235576923,634585.7528644201,0.149365234375,0.00041076164979201094,0.26978058,0.010551778,172.265625,-132.83017,1270.4663,70.49975,184.85094,-11.059788,129.93452,23.568468,57.18344,14.450715,37.18132,22.429304,31.013348,-1.9514252,28.084394,-1.8780152,23.069155,-8.35477,26.096684,9.779791,24.724815,-3.8333886,17.437666,-0.044816706,30.055367,6.170226,71.09428,1.9350228,62.01734,-19.60567,63.878418,-13.338424,45.293114,2.3604217,49.404568,5.9578257,34.21096,-9.165998,37.044464,-12.871621,47.483315,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1158__1.wav,66150,0.3816425,0.087555096,0.13551876,0.0006736941,2425.152489891506,228790.7283404282,2544.6093587802543,102671.74445955535,5138.402005709135,1446657.1259160368,0.10724158653846154,0.0014341432808418952,0.26377046,0.013758481,135.99917763157896,-81.66932,1475.2786,76.18418,352.40698,-4.584191,440.4131,33.49283,291.3523,14.677385,85.14935,20.072931,99.0816,8.157603,42.679882,4.9090195,59.54569,-3.4726999,86.85129,2.4229343,46.285538,-4.5219464,80.49857,-0.18692416,77.164955,-11.962735,51.967644,-5.6552134,78.33044,-8.481907,71.4304,-5.190787,40.409542,-11.943206,25.453318,-4.512532,52.727688,-1.6380225,41.67394,-0.6666307,39.773815,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1158__2.wav,66150,0.31253707,0.08567003,0.14295314,0.0005337143,2377.8342128972145,121620.71541322203,2491.4460377572887,68589.55177643044,4931.683255709135,886759.5803124312,0.10585561899038462,0.0009369252137178499,0.26349497,0.013903732,135.99917763157896,-78.5348,1140.1741,76.6035,172.68121,-12.346298,300.18225,28.295872,120.81533,18.085526,117.19286,16.600075,75.773964,7.2855296,68.07653,6.3294463,36.015633,1.0173125,70.829285,2.5161493,52.631275,-11.279496,68.392456,-3.1027489,36.3386,-7.051071,74.073364,-0.2332256,50.575455,-9.210977,36.818546,-7.2100673,38.02555,-13.559003,41.42105,-7.437291,31.133894,-1.4359044,72.457634,3.1129963,118.05782,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1158__3.wav,66150,0.39034772,0.08332549,0.13935348,0.0004693812,2416.720361373888,159929.29664634741,2587.3015899841616,62196.79404205999,5206.6456956129805,864077.4542065414,0.09895582932692308,0.0014013017281978089,0.2676475,0.01169816,135.99917763157896,-79.34494,1792.195,74.507675,218.3081,-2.8196204,378.37766,35.459564,151.10287,14.9303665,144.51039,18.351341,64.270386,7.33896,49.9367,4.475954,69.421425,-2.9101486,50.7051,1.0238197,56.97973,-6.41809,56.29061,0.84666526,51.596912,-7.8071284,56.66653,-3.332854,41.429634,-7.522447,27.438543,-2.9274418,22.054335,-10.492438,30.924809,-5.039266,39.51265,-3.8197417,37.879745,-1.2383318,66.79125,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1159__1.wav,66150,0.3389455,0.086668335,0.15815106,0.0010239683,1803.3523963993953,631845.2012889113,2276.559719785005,286261.4416369876,3986.0443584735576,3412041.8289649063,0.061185396634615384,0.0007709680929691833,0.22796197,0.03136668,129.19921875,-122.90353,1694.0409,105.94572,1101.6768,6.5333767,143.72116,33.497204,62.28801,9.008543,37.134968,8.442888,80.03628,3.5890713,41.419247,13.445848,45.97772,10.760281,32.30474,10.328673,40.26654,0.12936237,48.88537,-8.554302,52.434074,-7.3827357,31.172302,0.6811995,34.331177,-1.9048295,36.747948,0.36274424,44.86277,-3.9205458,52.154034,-1.6857797,59.335083,-9.285859,64.194496,-9.692268,41.627167,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1159__2.wav,66150,0.32901067,0.09005238,0.16844583,0.0009177862,1786.3425118035673,311997.72652692447,2263.509146769263,223633.7460946949,4048.4078275240386,1969129.8562195173,0.06692833533653846,0.0005632957622144349,0.22704354,0.03178456,99.38401442307692,-108.97839,1157.7286,105.22587,653.50745,4.484726,239.70406,36.972015,71.57408,4.7376623,46.8064,5.066595,96.77001,6.5848413,78.08465,13.399256,57.65025,4.6690216,53.631554,7.3828106,58.7695,-5.0931916,49.269615,-4.0748153,56.366024,-7.3123884,38.550694,-2.2330544,46.315384,-0.65070736,44.460022,1.3819224,31.413301,-4.210616,34.621086,-3.2978816,55.19849,-9.600935,74.99135,-9.096283,43.373096,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1159__3.wav,66150,0.39833942,0.08651209,0.15944111,0.0011447093,1955.058746211277,399714.3285234214,2390.993003763091,188854.1656054511,4384.905536358173,2089821.5408672595,0.06668795072115384,0.0007605547735676962,0.2338273,0.028658131,99.38401442307692,-101.2189,1950.2373,97.88142,547.858,4.345649,203.568,33.734234,89.65839,5.3004527,65.50941,9.829563,89.1547,12.781759,31.018414,13.217204,44.86514,1.2464224,25.104038,4.843338,55.07604,-2.801198,27.798357,-2.3682795,29.423328,-9.695733,21.582857,-5.207484,30.30664,-2.8404498,42.242554,0.8449712,28.554056,-1.2548287,27.390806,1.2887739,33.930656,-4.722152,38.87907,-8.504873,36.06957,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1160__1.wav,66150,0.31522515,0.09712467,0.124302305,0.0015870457,1562.893803895345,414569.1750269641,2051.814791446394,348264.3474715822,3201.4075646033652,3642501.706808453,0.06263897235576923,0.0005979253131257006,0.24828064,0.021690061,151.99908088235293,-171.91577,5250.6875,128.63994,1288.6392,6.4074426,424.5491,11.364153,164.22134,2.458519,142.71935,10.080005,52.240498,0.04498917,63.126953,4.0485134,41.413853,-2.508803,47.104565,5.043113,51.00011,-4.487387,56.265827,-0.53059,42.53341,-6.945209,118.735344,1.9806211,156.28264,-1.1653843,90.65132,3.5854318,85.8574,-4.3915715,137.34213,-6.144718,91.00265,-11.040253,58.918633,-0.14009869,84.12072,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1160__2.wav,66150,0.41491115,0.092052735,0.11925686,0.001662832,1507.897276816357,358435.65452439524,2088.6876166865004,279894.57721136726,3212.339806189904,2895390.7853732095,0.047051532451923075,0.0008089762608680499,0.25777143,0.016887223,161.4990234375,-174.73273,6931.514,125.50517,870.3517,5.510404,683.0668,17.827711,254.26833,6.849489,153.32666,11.944756,105.47449,2.6520855,101.65408,6.05151,51.410572,-0.45498013,41.167038,9.721393,27.298668,-0.5705098,35.55112,-0.982262,35.514095,-8.487148,24.91294,-1.8279618,41.71243,-4.3651457,113.60962,4.2327685,140.21048,1.066741,59.896046,-1.2524686,49.348286,-11.514657,61.663193,-6.2449107,40.638382,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1160__3.wav,66150,0.32487014,0.09415121,0.12684025,0.0011204284,1444.9312176136193,269354.1856106972,1920.4367471799674,234965.90239582318,2756.25,2064777.9107919107,0.061102764423076925,0.000700652613442325,0.2514356,0.020113474,151.99908088235293,-168.5963,5272.597,133.239,931.6271,1.3714466,786.2811,12.28935,186.92445,2.9170523,118.02815,10.600646,124.74038,0.38720846,81.177956,5.085635,50.433884,-1.5019594,33.086704,6.625767,45.671394,-1.9554133,52.573936,-1.904685,41.869747,-9.805201,68.76418,-2.5774841,90.38885,-5.9535046,59.457516,3.150508,133.59778,-1.6670929,103.40234,-4.3246326,151.10995,-9.254155,107.01192,1.295632,173.77182,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1161__1.wav,66150,0.2556867,0.089396685,0.1255644,0.0007523576,1970.6088163872016,119605.21380788618,2692.5356443327714,53374.282424522746,5170.453350360577,1549075.2687595298,0.05394756610576923,0.00032768335568128965,0.20455813,0.041489303,112.34714673913044,-152.6725,1548.0939,95.62345,148.51466,30.407692,127.237785,19.066715,56.922894,26.764374,39.75142,27.126606,54.230698,-8.570107,46.980694,-1.78607,66.69231,-9.592452,37.752636,11.922387,79.60674,-0.52876294,50.66187,-0.17845494,37.87545,-11.989609,25.46374,-5.8385057,24.943972,-10.857477,17.573208,5.163889,21.088408,-7.197776,42.805424,-5.266697,30.084318,-5.711326,21.9555,5.5971746,45.62875,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1161__2.wav,66150,0.23406671,0.09215407,0.1405674,0.00069004414,1817.8428489310115,176980.45728929626,2628.268082913406,75524.03003352818,4683.306039663462,2264625.245405936,0.04583458533653846,0.0003026536371580948,0.19333237,0.045955922,112.34714673913044,-164.17789,2021.3947,98.96928,185.27635,40.14762,250.12364,24.350792,130.98495,21.075075,36.714424,24.25169,48.120125,-7.1134067,52.011463,-0.21163611,67.10013,-10.299243,37.379704,8.746529,65.1919,-4.0877924,33.334225,-2.0367851,45.150417,-13.25435,54.79668,-4.15482,22.432575,-9.402385,24.432663,1.8373157,20.16898,-6.054147,45.09626,-2.4028652,34.269897,-5.5526237,21.581202,5.427799,37.051147,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1161__3.wav,66150,0.2288712,0.08830846,0.13232552,0.00076570496,1960.8860421345557,194103.90561083992,2635.164290178369,138809.35856051114,4970.277381310096,2764929.394492771,0.054698768028846156,0.0004496151314684625,0.19376898,0.045786917,112.34714673913044,-150.06508,2526.9558,97.998886,362.21057,28.810087,438.38852,20.902874,108.49814,22.162903,58.33646,24.035534,52.672264,-5.8508787,58.443443,3.9132783,58.925976,-11.544788,40.67518,7.240949,82.48625,-2.3679235,41.64182,2.3703597,30.6894,-11.070877,38.633213,-4.7408323,22.209162,-7.0142026,46.780296,6.0455813,47.342613,-5.126241,45.576523,-4.6962132,29.461134,-9.741304,32.29559,5.100796,32.172432,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1162__1.wav,66150,0.3080167,0.08674884,0.11073642,0.0013771829,2757.7742050214088,314603.606507467,2936.767005887863,100534.52011987935,6390.723407451923,1162046.8237761208,0.11215444711538461,0.000931284413535214,0.25726607,0.017147494,151.99908088235293,-131.58469,1088.766,70.78989,312.49512,33.627808,321.59906,25.255968,134.78426,1.2338529,86.79398,23.215382,80.02962,1.9751335,26.834301,3.966587,47.36244,-6.4591546,38.05046,0.49682146,53.187103,-0.6120391,38.80691,3.2738748,44.452488,-6.4010854,32.875286,-2.9881742,47.122604,-5.460238,93.88745,5.995656,148.53275,-3.735344,87.758286,-4.443313,67.11277,-8.067955,99.259705,5.3925114,128.25652,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1162__2.wav,66150,0.3124488,0.09472134,0.09951182,0.0015876296,2754.595963279501,193505.87619468305,2978.0992917255708,58048.53280226048,6533.587928185096,592689.9898309327,0.10080754206730769,0.0008061303048444217,0.24841657,0.021622539,78.30255681818181,-145.52917,1452.05,69.54686,137.90048,35.592705,314.77814,24.603745,110.74421,-0.46026975,73.96331,22.870014,62.69053,2.4212554,39.230618,4.5148993,68.745865,-8.323554,31.999334,0.40101615,41.939747,-0.055462733,39.622803,2.7229323,25.830235,-7.284789,22.384777,-2.6599672,70.36597,-3.581991,142.45341,6.5855746,156.9512,-2.2147634,131.35481,-2.0690427,91.397446,-6.320645,59.69484,0.39377323,109.17781,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1162__3.wav,66150,0.32758453,0.09901659,0.099876076,0.0018207114,2842.3057989527656,160695.1306660873,2935.057724337885,102981.22834858218,6525.63720703125,770122.1291913436,0.11271409254807692,0.0007056229072209645,0.25020522,0.020730678,151.99908088235293,-153.94717,1463.7726,62.995693,193.69125,27.284872,545.6302,25.015835,115.79641,5.846785,105.2533,21.830217,120.13954,-2.1297948,44.80101,2.382218,67.21507,-3.14494,33.533493,6.750694,40.775,4.9714026,57.053486,6.195398,69.28618,-8.011395,49.311886,-5.57768,89.55561,-5.822628,142.68892,7.7114506,144.64995,-4.0036583,90.46714,-5.855408,79.383545,-9.773502,150.61403,1.9633986,89.845795,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1163__1.wav,66150,0.23624521,0.09066958,0.11088983,0.00081445806,1992.5364434779003,129490.73980192702,2757.6764873547218,67919.63921389803,5397.29736328125,1626115.7064130674,0.05554011418269231,0.0003464049982601369,0.18791617,0.048020847,112.34714673913044,-175.91974,2150.1863,89.45297,229.32397,38.051994,224.94029,24.404604,113.49469,24.995922,47.0557,25.683311,36.556385,-6.4151964,58.066425,2.7591808,114.52133,-6.5238895,46.403664,12.584591,63.658714,-1.1757454,32.72069,1.3562131,35.783226,-9.476261,37.8464,-3.6375785,30.715267,-10.431652,22.745768,3.8793087,26.809717,-7.0183187,37.720226,-7.523521,21.037771,-8.517061,28.276777,5.194987,37.077793,org
E:\LICENTA\IRMAS-TrainingData\org\[org][jaz_blu]1163__2.wav,66150,0.23893331,0.09091122,0.14553748,0.00043382234,1669.2987887881657,215756.62343313286,2511.7085199971157,114234.61921521477,4017.2675030048076,3248125.564162689,0.045984825721153845,0.00032576951754869087,0.20480703,0.04138742,112.34714673913044,-164.5505,2209.0774,105.802055,273.3247,41.633663,282.86243,23.899282,153.87556,21.076965,42.39149,23.73782,39.65966,-7.6054997,52.106747,0.99615383,59.554836,-9.7622595,28.938187,9.380488,57.6702,-6.4030247,29.778301,-5.186235,48.37074,-14.318805,79.411,-4.5251417,26.68943,-9.93214,20.608757,1.5039499,20.449873,-5.240611,38.464733,-1.3967738,25.734968,-6.263517,36.937103,6.348801,43.696365,org
